1.316e+5	3.9515e-13
1.449e+5	3.0645e-13
1.596e+5	2.3765e-13
1.757e+5	1.8428e-13
1.935e+5	1.4289e-13
2.131e+5	1.1079e-13
2.346e+5	8.5896e-14
2.583e+5	6.6591e-14
2.845e+5	5.1623e-14
3.133e+5	4.0017e-14
3.450e+5	3.1019e-14
3.799e+5	2.4043e-14
4.183e+5	1.8635e-14
4.606e+5	1.4443e-14
5.073e+5	1.1193e-14
5.586e+5	8.6743e-15
6.151e+5	6.7221e-15
6.773e+5	5.2091e-15
7.459e+5	4.0364e-15
8.213e+5	3.1277e-15
9.044e+5	2.4234e-15
9.960e+5	1.8777e-15
1.097e+6	1.4548e-15
1.208e+6	1.1272e-15
1.330e+6	8.7326e-16
1.464e+6	6.7654e-16
1.613e+6	5.2412e-16
1.776e+6	4.0603e-16
1.956e+6	3.1446e-16
2.153e+6	2.4115e-16
