1.263e+5	7.1368e-15
1.390e+5	5.5646e-15
1.531e+5	4.3392e-15
1.686e+5	3.3839e-15
1.856e+5	2.6391e-15
2.044e+5	2.0584e-15
2.251e+5	1.6056e-15
2.479e+5	1.2525e-15
2.730e+5	9.7716e-16
3.006e+5	7.6239e-16
3.310e+5	5.9486e-16
3.645e+5	4.6417e-16
4.014e+5	3.6222e-16
4.420e+5	2.8268e-16
4.867e+5	2.2062e-16
5.360e+5	1.7220e-16
5.902e+5	1.3441e-16
6.499e+5	1.0492e-16
7.157e+5	8.1902e-17
7.881e+5	6.3939e-17
8.678e+5	4.9918e-17
9.556e+5	3.8974e-17
1.052e+6	3.0430e-17
1.159e+6	2.3761e-17
1.276e+6	1.8554e-17
1.405e+6	1.4488e-17
1.547e+6	1.1314e-17
1.704e+6	8.8360e-18
1.876e+6	6.9004e-18
2.066e+6	5.3318e-18
